"","iso3","lvl2_typ","lvl2_nm","count"
"1347","PHL","Municipality","Lubang",16
"1348","PHL","Municipality","Lubao",41
"1349","PHL","Municipality","Lucena City",33
"1350","PHL","Municipality","Lugait",8
"1351","PHL","Municipality","Lugus",17
"1352","PHL","Municipality","Lumban",1
"1353","PHL","Municipality","Luna",40
"1354","PHL","Municipality","Lupi",16
"1355","PHL","Municipality","Lupon",21
"1356","PHL","Municipality","Luuk",20
"1357","PHL","Municipality","Ma-Ayon",20
"1358","PHL","Municipality","Maasim",16
"1359","PHL","Municipality","Maasin City",68
"1360","PHL","Municipality","Mabinay",2
"1361","PHL","Municipality","Mabini",67
"1362","PHL","Municipality","Mabuhay",18
"1363","PHL","Municipality","Macabebe",25
"1364","PHL","Municipality","Macalelon",30
"1365","PHL","Municipality","Macarthur",28
"1366","PHL","Municipality","Maco",24
"1367","PHL","Municipality","Maconacon",10
"1368","PHL","Municipality","Macrohon",30
"1369","PHL","Municipality","Madalag",20
"1370","PHL","Municipality","Madrid",14
"1371","PHL","Municipality","Madridejos",14
"1372","PHL","Municipality","Magallanes",44
"1373","PHL","Municipality","Magarao",15
"1374","PHL","Municipality","Magdiwang",9
"1375","PHL","Municipality","Magsaysay",64
"1376","PHL","Municipality","Magsingal",30
"1377","PHL","Municipality","Mahaplag",8
"1378","PHL","Municipality","Mahatao",4
"1379","PHL","Municipality","Mahinog",13
"1380","PHL","Municipality","Maigo",13
"1381","PHL","Municipality","Maimbung",27
"1382","PHL","Municipality","Mainit",15
"1383","PHL","Municipality","Mainit Lake",2
"1384","PHL","Municipality","Maitum",19
"1385","PHL","Municipality","Makati City",32
"1386","PHL","Municipality","Makato",18
"1387","PHL","Municipality","Malabang",37
"1388","PHL","Municipality","Malabon",20
"1389","PHL","Municipality","Malabuyoc",14
"1390","PHL","Municipality","Malalag",14
"1391","PHL","Municipality","Malangas",25
"1392","PHL","Municipality","Malapatan",11
"1393","PHL","Municipality","Malay",17
"1394","PHL","Municipality","Malilipot",18
"1395","PHL","Municipality","Malimono",14
"1396","PHL","Municipality","Malinao",52
"1397","PHL","Municipality","Malita",24
"1398","PHL","Municipality","Malitbog",40
"1399","PHL","Municipality","Malolos City",48
"1400","PHL","Municipality","Maluso",20
"1401","PHL","Municipality","Mambajao",15
"1402","PHL","Municipality","Mamburao",15
"1403","PHL","Municipality","Mambusao",22
"1404","PHL","Municipality","Manaoag",4
"1405","PHL","Municipality","Manapla",12
"1406","PHL","Municipality","Manay",15
"1407","PHL","Municipality","Mandaluyong",27
"1408","PHL","Municipality","Mandaon",26
"1409","PHL","Municipality","Mandaue City",27
"1410","PHL","Municipality","Mangaldan",30
"1411","PHL","Municipality","Manila",897
"1412","PHL","Municipality","Manito",15
"1413","PHL","Municipality","Manjuyod",27
"1414","PHL","Municipality","Manolo Fortich",5
"1415","PHL","Municipality","Mansalay",17
"1416","PHL","Municipality","Manticao",12
"1417","PHL","Municipality","Manukan",22
"1418","PHL","Municipality","Mapanas",13
"1419","PHL","Municipality","Mapandan",3
"1420","PHL","Municipality","Mapun",16
"1421","PHL","Municipality","Marabut",24
"1422","PHL","Municipality","Maragondon",25
"1423","PHL","Municipality","Margosatubig",17
"1424","PHL","Municipality","Maria",22
"1425","PHL","Municipality","Maria Aurora",24
"1426","PHL","Municipality","Maribojoc",22
"1427","PHL","Municipality","Marihatag",12
"1428","PHL","Municipality","Marikina",9
"1429","PHL","Municipality","Marilao",14
"1430","PHL","Municipality","Maripipi",15
"1431","PHL","Municipality","Mariveles",18
"1432","PHL","Municipality","Marogong",9
"1433","PHL","Municipality","Masantol",26
"1434","PHL","Municipality","Masbate City",30
"1435","PHL","Municipality","Masinloc",13
"1436","PHL","Municipality","Matag-Ob",17
"1437","PHL","Municipality","Matalom",30
"1438","PHL","Municipality","Matanao",3
"1439","PHL","Municipality","Matanog",8
"1440","PHL","Municipality","Mati City",26
"1441","PHL","Municipality","Matnog",40
"1442","PHL","Municipality","Matungao",11
"1443","PHL","Municipality","Mauban",40
"1444","PHL","Municipality","Maydolong",18
"1445","PHL","Municipality","Mayorga",16
"1446","PHL","Municipality","Medellin",19
"1447","PHL","Municipality","Medina",19
"1448","PHL","Municipality","Mercedes",42
"1449","PHL","Municipality","Merida",22
"1450","PHL","Municipality","Meycauayan City",23
"1451","PHL","Municipality","Miagao",111
"1452","PHL","Municipality","Milagros",26
"1453","PHL","Municipality","Minalabac",17
"1454","PHL","Municipality","Minalin",5
"1455","PHL","Municipality","Minglanilla",19
"1456","PHL","Municipality","Moalboal",15
"1457","PHL","Municipality","Mobo",29
"1458","PHL","Municipality","Mogpog",37
"1459","PHL","Municipality","Mondragon",20
"1460","PHL","Municipality","Monreal",11
"1461","PHL","Municipality","Morong",5
"1462","PHL","Municipality","Motiong",16
"1463","PHL","Municipality","Mulanay",28
"1464","PHL","Municipality","Muntinlupa",5
"1465","PHL","Municipality","Murcia",3
"1466","PHL","Municipality","Naawan",10
"1467","PHL","Municipality","Nabas",20
"1468","PHL","Municipality","Nabua",8
"1469","PHL","Municipality","Naga",19
"1470","PHL","Municipality","Naga City",36
"1471","PHL","Municipality","Nagbukel",9
"1472","PHL","Municipality","Nagtipunan",6
"1473","PHL","Municipality","Naguilian",29
"1474","PHL","Municipality","Naic",30
"1475","PHL","Municipality","Narra",22
"1476","PHL","Municipality","Narvacan",32
"1477","PHL","Municipality","Nasipit",19
"1478","PHL","Municipality","Nasugbu",39
"1479","PHL","Municipality","Naujan",43
"1480","PHL","Municipality","Naujan Lake",1
"1481","PHL","Municipality","Naval",26
"1482","PHL","Municipality","Navotas",14
"1483","PHL","Municipality","New Lucena",8
"1484","PHL","Municipality","New Washington",16
"1485","PHL","Municipality","Noveleta",16
"1486","PHL","Municipality","Nueva Era",2
"1487","PHL","Municipality","Nueva Valencia",20
"1488","PHL","Municipality","Numancia",17
"1489","PHL","Municipality","Nunungan",12
"1490","PHL","Municipality","Oas",17
"1491","PHL","Municipality","Obando",10
"1492","PHL","Municipality","Ocampo",4
"1493","PHL","Municipality","Odiongan",25
"1494","PHL","Municipality","Old Panamao",31
"1495","PHL","Municipality","Olongapo City",17
"1496","PHL","Municipality","Olutanga",19
"1497","PHL","Municipality","Opol",10
"1498","PHL","Municipality","Orani",28
"1499","PHL","Municipality","Oras",42
"1500","PHL","Municipality","Orion",23
"1501","PHL","Municipality","Ormoc City",102
"1502","PHL","Municipality","Oroquieta City",46
"1503","PHL","Municipality","Oslob",21
"1504","PHL","Municipality","Oton",37
"1505","PHL","Municipality","Ozamis City",51
"1506","PHL","Municipality","Padada",15
"1507","PHL","Municipality","Padre Burgos",33
"1508","PHL","Municipality","Paete",5
"1509","PHL","Municipality","Pagadian City",45
"1510","PHL","Municipality","Pagbilao",27
"1511","PHL","Municipality","Pagsanghan",13
"1512","PHL","Municipality","Pagudpud",16
"1513","PHL","Municipality","Palanan",16
"1514","PHL","Municipality","Palanas",21
"1515","PHL","Municipality","Palapag",32
"1516","PHL","Municipality","Palauig",19
"1517","PHL","Municipality","Palimbang",39
"1518","PHL","Municipality","Palo",33
"1519","PHL","Municipality","Palompon",50
"1520","PHL","Municipality","Paluan",12
"1521","PHL","Municipality","Pambujan",19
"1522","PHL","Municipality","Pamplona",40
"1523","PHL","Municipality","Panabo City",22
"1524","PHL","Municipality","Panaon",16
"1525","PHL","Municipality","Panay",42
"1526","PHL","Municipality","Pandami",16
"1527","PHL","Municipality","Pandan",60
"1528","PHL","Municipality","Panganiban",23
"1529","PHL","Municipality","Panglao",10
"1530","PHL","Municipality","Panglima Estino",12
"1531","PHL","Municipality","Panglima Sugala",17
"1532","PHL","Municipality","Pangutaran",16
"1533","PHL","Municipality","Panitan",19
"1534","PHL","Municipality","Pantao Ragat",1
"1535","PHL","Municipality","Pantukan",10
"1536","PHL","Municipality","Panukulan",12
"1537","PHL","Municipality","Paoay",31
"1538","PHL","Municipality","Paoay Lake",1
"1539","PHL","Municipality","Paombong",14
"1540","PHL","Municipality","Paracale",27
"1541","PHL","Municipality","Parañaque",16
"1542","PHL","Municipality","Paranas",30
"1543","PHL","Municipality","Parang",62
"1544","PHL","Municipality","Pasacao",19
"1545","PHL","Municipality","Pasay City",202
"1546","PHL","Municipality","Pasig City",30
"1547","PHL","Municipality","Pastrana",3
"1548","PHL","Municipality","Pasuquin",33
"1549","PHL","Municipality","Pata",14
"1550","PHL","Municipality","Pateros",10
"1551","PHL","Municipality","Patikul",30
"1552","PHL","Municipality","Patnanungan",6
"1553","PHL","Municipality","Patnongon",36
"1554","PHL","Municipality","Pavia",18
"1555","PHL","Municipality","Payao",29
"1556","PHL","Municipality","Peñablanca",1
"1557","PHL","Municipality","Perez",14
"1558","PHL","Municipality","Picong",19
"1559","PHL","Municipality","Pigkawayan",1
"1560","PHL","Municipality","Pilar",125
"1561","PHL","Municipality","Pinabacdao",20
"1562","PHL","Municipality","Pinamalayan",34
"1563","PHL","Municipality","Pinamungahan",26
"1564","PHL","Municipality","Pinili",22
"1565","PHL","Municipality","Pintuyan",23
"1566","PHL","Municipality","Pio Duran",33
"1567","PHL","Municipality","Pio V. Corpuz",18
"1568","PHL","Municipality","Pitogo",54
"1569","PHL","Municipality","Placer",55
"1570","PHL","Municipality","Plaridel",42
"1571","PHL","Municipality","Pola",23
"1572","PHL","Municipality","Polanco",20
"1573","PHL","Municipality","Polillo",20
"1574","PHL","Municipality","Polomolok",3
"1575","PHL","Municipality","Pontevedra",42
"1576","PHL","Municipality","Poona Piagapo",16
"1577","PHL","Municipality","Poro",17
"1578","PHL","Municipality","Pototan",12
"1579","PHL","Municipality","Pozzorubio",11
"1580","PHL","Municipality","Pres. Carlos P. Garcia",23
"1581","PHL","Municipality","Pres. Manuel A. Roxas",28
"1582","PHL","Municipality","Presentacion",18
"1583","PHL","Municipality","President Roxas",22
"1584","PHL","Municipality","Prieto Diaz",23
"1585","PHL","Municipality","Prosperidad",4
"1586","PHL","Municipality","Puerto Galera",13
"1587","PHL","Municipality","Puerto Princesa City",66
"1588","PHL","Municipality","Pugo",9
"1589","PHL","Municipality","Pulupandan",20
"1590","PHL","Municipality","Quezon",38
"1591","PHL","Municipality","Quezon City",126
"1592","PHL","Municipality","Quinapondan",24
"1593","PHL","Municipality","Ragay",38
"1594","PHL","Municipality","Ramon Magsaysay",2
"1595","PHL","Municipality","Rapu-Rapu",34
"1596","PHL","Municipality","Real",17
"1597","PHL","Municipality","Remedios T. Romualdez",7
"1598","PHL","Municipality","Rizal",43
"1599","PHL","Municipality","Romblon",31
"1600","PHL","Municipality","Ronda",14
"1601","PHL","Municipality","Rosario",70
"1602","PHL","Municipality","Roseller Lim",20
"1603","PHL","Municipality","Roxas",47
"1604","PHL","Municipality","Roxas City",47
"1605","PHL","Municipality","Sablayan",16
"1606","PHL","Municipality","Sabtang",6
"1607","PHL","Municipality","Sagay",9
"1608","PHL","Municipality","Sagay City",18
"1609","PHL","Municipality","Sagbayan",13
"1610","PHL","Municipality","Sagnay",19
"1611","PHL","Municipality","Saint Bernard",30
"1612","PHL","Municipality","Salay",18
"1613","PHL","Municipality","Salcedo",51
"1614","PHL","Municipality","Salug",23
"1615","PHL","Municipality","Samal",14
"1616","PHL","Municipality","Samal City",46
"1617","PHL","Municipality","Samboan",15
"1618","PHL","Municipality","Sampaloc",9
"1619","PHL","Municipality","San Agustin",28
"1620","PHL","Municipality","San Andres",58
"1621","PHL","Municipality","San Antonio",25
"1622","PHL","Municipality","San Benito",6
"1623","PHL","Municipality","San Carlos City",17
"1624","PHL","Municipality","San Dionisio",29
"1625","PHL","Municipality","San Enrique",10
"1626","PHL","Municipality","San Esteban",10
"1627","PHL","Municipality","San Fabian",34
"1628","PHL","Municipality","San Felipe",11
"1629","PHL","Municipality","San Fernando",79
"1630","PHL","Municipality","San Fernando City",57
"1631","PHL","Municipality","San Francisco",69
"1632","PHL","Municipality","San Gabriel",5
"1633","PHL","Municipality","San Ildefonso",15
"1634","PHL","Municipality","San Isidro",71
"1635","PHL","Municipality","San Jacinto",40
"1636","PHL","Municipality","San Joaquin",82
"1637","PHL","Municipality","San Jorge",29
"1638","PHL","Municipality","San Jose",142
"1639","PHL","Municipality","San Juan",165
"1640","PHL","Municipality","San Julian",16
"1641","PHL","Municipality","San Lorenzo",12
"1642","PHL","Municipality","San Lorenzo Ruiz",6
"1643","PHL","Municipality","San Luis",43
"1644","PHL","Municipality","San Marcelino",10
"1645","PHL","Municipality","San Mariano",1
"1646","PHL","Municipality","San Miguel",68
"1647","PHL","Municipality","San Narciso",41
"1648","PHL","Municipality","San Nicolas",40
"1649","PHL","Municipality","San Pablo",30
"1650","PHL","Municipality","San Pascual",51
"1651","PHL","Municipality","San Policarpo",17
"1652","PHL","Municipality","San Quintin",3
"1653","PHL","Municipality","San Rafael",1
"1654","PHL","Municipality","San Remigio",32
"1655","PHL","Municipality","San Ricardo",15
"1656","PHL","Municipality","San Roque",16
"1657","PHL","Municipality","San Sebastian",14
"1658","PHL","Municipality","San Teodoro",8
"1659","PHL","Municipality","San Vicente",28
"1660","PHL","Municipality","Sanchez-Mira",18
"1661","PHL","Municipality","Santa",26
"1662","PHL","Municipality","Santa Ana",16
"1663","PHL","Municipality","Santa Barbara",43
"1664","PHL","Municipality","Santa Catalina",30
"1665","PHL","Municipality","Santa Cruz",155
"1666","PHL","Municipality","Santa Elena",19
"1667","PHL","Municipality","Santa Fe",39
"1668","PHL","Municipality","Santa Lucia",36
"1669","PHL","Municipality","Santa Magdalena",14
"1670","PHL","Municipality","Santa Margarita",32
"1671","PHL","Municipality","Santa Maria",70
"1672","PHL","Municipality","Santa Monica",11
"1673","PHL","Municipality","Santa Praxedes",10
"1674","PHL","Municipality","Santa Rita",38
"1675","PHL","Municipality","Santa Teresita",30
"1676","PHL","Municipality","Santander",10
"1677","PHL","Municipality","Santiago",32
"1678","PHL","Municipality","Santo Domingo",59
"1679","PHL","Municipality","Santo Nino",13
"1680","PHL","Municipality","Santo Tomas",24
"1681","PHL","Municipality","Santol",2
"1682","PHL","Municipality","Sapa-Sapa",23
"1683","PHL","Municipality","Sapad",2
"1684","PHL","Municipality","Sapang Dalaga",26
"1685","PHL","Municipality","Sapi-An",10
"1686","PHL","Municipality","Sara",38
"1687","PHL","Municipality","Sarangani",12
"1688","PHL","Municipality","Sariaya",33
"1689","PHL","Municipality","Sasmuan",12
"1690","PHL","Municipality","Sebaste",10
"1691","PHL","Municipality","Sevilla",3
"1692","PHL","Municipality","Siasi",50
"1693","PHL","Municipality","Siaton",26
"1694","PHL","Municipality","Siay",29
"1695","PHL","Municipality","Siayan",3
"1696","PHL","Municipality","Sibalom",50
"1697","PHL","Municipality","Sibonga",25
"1698","PHL","Municipality","Sibuco",28
"1699","PHL","Municipality","Sibulan",15
"1700","PHL","Municipality","Sibunag",14
"1701","PHL","Municipality","Sibutad",16
"1702","PHL","Municipality","Sibutu",16
"1703","PHL","Municipality","Sigma",12
"1704","PHL","Municipality","Sikatuna",9
"1705","PHL","Municipality","Silago",15
"1706","PHL","Municipality","Silay City",14
"1707","PHL","Municipality","Simunul",15
"1708","PHL","Municipality","Sinacaban",17
"1709","PHL","Municipality","Sinait",44
"1710","PHL","Municipality","Sindangan",51
"1711","PHL","Municipality","Siocon",26
"1712","PHL","Municipality","Sipalay City",16
"1713","PHL","Municipality","Sipocot",42
"1714","PHL","Municipality","Siquijor",42
"1715","PHL","Municipality","Sirawai",34
"1716","PHL","Municipality","Siruma",22
"1717","PHL","Municipality","Sison",35
"1718","PHL","Municipality","Sitangkai",9
"1719","PHL","Municipality","Socorro",28
"1720","PHL","Municipality","Sofronio Espanola",9
"1721","PHL","Municipality","Sogod",61
"1722","PHL","Municipality","Sorsogon City",64
"1723","PHL","Municipality","South Ubian",30
"1724","PHL","Municipality","South Upi",2
"1725","PHL","Municipality","Sual",19
"1726","PHL","Municipality","Subic",16
"1727","PHL","Municipality","Sudipen",13
"1728","PHL","Municipality","Sugbongcogon",10
"1729","PHL","Municipality","Sulat",18
"1730","PHL","Municipality","Sulop",25
"1731","PHL","Municipality","Sultan Kudarat",28
"1732","PHL","Municipality","Sultan Mastura",13
"1733","PHL","Municipality","Sultan Naga Dimaporo",37
"1734","PHL","Municipality","Sumisip",41
"1735","PHL","Municipality","Surigao City",54
"1736","PHL","Municipality","Suyo",7
"1737","PHL","Municipality","Taal",42
"1738","PHL","Municipality","Taal lake",1
"1739","PHL","Municipality","Tabaco City",46
"1740","PHL","Municipality","Tabango",13
"1741","PHL","Municipality","Tabina",15
"1742","PHL","Municipality","Tabogon",25
"1743","PHL","Municipality","Tabontabon",14
"1744","PHL","Municipality","Tabuelan",12
"1745","PHL","Municipality","Tacloban City",138
"1746","PHL","Municipality","Taft",22
"1747","PHL","Municipality","Tagana-An",14
"1748","PHL","Municipality","Tagapul-An",14
"1749","PHL","Municipality","Tagbilaran City",15
"1750","PHL","Municipality","Tagbina",20
"1751","PHL","Municipality","Tagkawayan",45
"1752","PHL","Municipality","Tago",22
"1753","PHL","Municipality","Tagoloan",16
"1754","PHL","Municipality","Tagudin",43
"1755","PHL","Municipality","Taguig",18
"1756","PHL","Municipality","Tagum City",15
"1757","PHL","Municipality","Talalora",11
"1758","PHL","Municipality","Talibon",25
"1759","PHL","Municipality","Talipao",52
"1760","PHL","Municipality","Talisay",15
"1761","PHL","Municipality","Talisay City",47
"1762","PHL","Municipality","Talisayan",18
"1763","PHL","Municipality","Talusan",14
"1764","PHL","Municipality","Tambulig",14
"1765","PHL","Municipality","Tampilisan",3
"1766","PHL","Municipality","Tanauan",54
"1767","PHL","Municipality","Tandag City",21
"1768","PHL","Municipality","Tandubas",20
"1769","PHL","Municipality","Tangalan",15
"1770","PHL","Municipality","Tangub City",55
"1771","PHL","Municipality","Tanjay City",23
"1772","PHL","Municipality","Tanza",41
"1773","PHL","Municipality","Tapul",15
"1774","PHL","Municipality","Tarangnan",41
"1775","PHL","Municipality","Tarragona",10
"1776","PHL","Municipality","Tayabas City",18
"1777","PHL","Municipality","Tayasan",24
"1778","PHL","Municipality","Taysan",4
"1779","PHL","Municipality","Taytay",31
"1780","PHL","Municipality","Ternate",10
"1781","PHL","Municipality","Tiaong",2
"1782","PHL","Municipality","Tibiao",21
"1783","PHL","Municipality","Tigaon",22
"1784","PHL","Municipality","Tigbauan",52
"1785","PHL","Municipality","Tinambac",44
"1786","PHL","Municipality","Tingloy",15
"1787","PHL","Municipality","Tipo-Tipo",11
"1788","PHL","Municipality","Titay",19
"1789","PHL","Municipality","Tiwi",25
"1790","PHL","Municipality","Tobias Fornier",49
"1791","PHL","Municipality","Toboso",7
"1792","PHL","Municipality","Toledo City",37
"1793","PHL","Municipality","Tolosa",15
"1794","PHL","Municipality","Tomas Oppus",29
"1795","PHL","Municipality","Tongkil",15
"1796","PHL","Municipality","Torrijos",25
"1797","PHL","Municipality","Trece Martires City",4
"1798","PHL","Municipality","Trento",6
"1799","PHL","Municipality","Trinidad",19
"1800","PHL","Municipality","Tubajon",9
"1801","PHL","Municipality","Tubao",18
"1802","PHL","Municipality","Tubaran",13
"1803","PHL","Municipality","Tubay",13
"1804","PHL","Municipality","Tubigon",34
"1805","PHL","Municipality","Tubod",23
"1806","PHL","Municipality","Tubungan",8
"1807","PHL","Municipality","Tuburan",61
"1808","PHL","Municipality","Tudela",42
"1809","PHL","Municipality","Tukuran",24
"1810","PHL","Municipality","Tunga",8
"1811","PHL","Municipality","Tungawan",23
"1812","PHL","Municipality","Turtle Islands",2
"1813","PHL","Municipality","Tuy",20
"1814","PHL","Municipality","Ubay",36
"1815","PHL","Municipality","Ungkaya Pukan",12
"1816","PHL","Municipality","Unisan",36
"1817","PHL","Municipality","Upi",15
"1818","PHL","Municipality","Uson",35
"1819","PHL","Municipality","Uyugan",4
"1820","PHL","Municipality","Valderrama",13
"1821","PHL","Municipality","Valencia",53
"1822","PHL","Municipality","Valenzuela",32
"1823","PHL","Municipality","Valladolid",16
"1824","PHL","Municipality","Vallehermoso",15
"1825","PHL","Municipality","Victoria",21
"1826","PHL","Municipality","Victorias City",25
"1827","PHL","Municipality","Viga",30
"1828","PHL","Municipality","Vigan City",39
"1829","PHL","Municipality","Villaba",35
"1830","PHL","Municipality","Villanueva",9
"1831","PHL","Municipality","Villareal",38
"1832","PHL","Municipality","Vincenzo A. Sagun",14
"1833","PHL","Municipality","Vintar",14
"1834","PHL","Municipality","Vinzons",19
"1835","PHL","Municipality","Virac",63
"1836","PHL","Municipality","Zamboanga City",98
"1837","PHL","Municipality","Zamboanguita",10
"1838","PHL","Municipality","Zarraga",24
"1839","PHL","Municipality","Zumarraga",25
